linie,jahr,cluster,anteil_alt,anteil_neu,jaccard,intakt,intakt_ja,n_c,mittel,w,d,b
38,2023,56,0.9736842105263158,1,0.9736842105263158,TRUE,TRUE,37,0.693697327218832,0.0018925831202046036,0.5458022662035239,5.638007268714777e-4
38,2024,36,0.972972972972973,0.972972972972973,0.9473684210526315,TRUE,TRUE,37,0.7381118188708352,0.001913331264867101,0.7852243649869156,0.0011797166317435556
39,2016,39,NA,NA,NA,TRUE,TRUE,45,-0.2313913016114411,0.004112969564025226,-0.27316625115322923,3.0690896943697194e-4
39,2017,19,0.8666666666666667,0.8666666666666667,0.7647058823529411,TRUE,TRUE,45,0.025312358185499158,0.003663003663003663,0.02896468132359803,3.073087048269555e-6
39,2018,36,0.9777777777777777,0.88,0.8627450980392157,TRUE,TRUE,50,0.0907712704213084,0.003876870590059704,0.09967512835718857,3.851721800814926e-5
39,2019,93,0.92,0.9583333333333334,0.8846153846153846,TRUE,TRUE,48,-0.22758413224739052,0.003134796238244514,-0.3087618106406617,2.988522122573663e-4
39,2020,91,0.9791666666666666,0.9038461538461539,0.8867924528301887,TRUE,TRUE,52,-0.03417530472695974,0.003123685949420316,-0.11537068585399018,4.157749432509429e-5
39,2021,66,1,0.7323943661971831,0.7323943661971831,TRUE,TRUE,71,-0.1823882493678954,0.0038717417384665723,-0.26324686447859724,2.683074886958621e-4
39,2022,89,0.971830985915493,0.971830985915493,0.9452054794520548,TRUE,TRUE,71,0.048799304191677176,0.0037217591864548935,-2.675601928906132e-4,2.664349968127071e-10
39,2023,116,0.971830985915493,0.971830985915493,0.9452054794520548,TRUE,TRUE,71,-0.24077542858414988,0.0036317135549872124,-0.388670489599458,5.486238983871738e-4
39,2024,112,0.9859154929577465,0.9333333333333333,0.9210526315789473,TRUE,TRUE,75,-0.237703191102301,0.003878374185541421,-0.19059064498622058,1.4088114317508367e-4
40,2016,40,NA,NA,NA,TRUE,TRUE,53,-0.2082712168224375,0.004844164153185266,-0.2500461663642256,3.028720886219392e-4
40,2017,56,0.9056603773584906,0.7384615384615385,0.6857142857142857,TRUE,TRUE,65,-0.8053208194592395,0.005291005291005291,-0.8016684963211407,0.0034003829523481413
40,2018,71,0.8923076923076924,0.8169014084507042,0.7435897435897436,TRUE,TRUE,71,-0.24146636589248224,0.005505156237884779,-0.23256250795660208,2.977481373654018e-4
40,2019,66,0.8591549295774648,0.8026315789473685,0.7093023255813954,TRUE,TRUE,76,-0.24814664815946202,0.004963427377220481,-0.3293243265527332,5.383060943387705e-4
40,2020,102,0.9210526315789473,0.875,0.813953488372093,TRUE,TRUE,80,-0.308575347344815,0.0048056706914158705,-0.38977072847184546,7.300833580751996e-4
40,2021,125,0.9375,0.8241758241758241,0.78125,TRUE,TRUE,91,0.11381339804881913,0.0049623732140909585,0.03295478293811728,5.389225236304763e-6
40,2022,121,0.8791208791208791,0.898876404494382,0.8,TRUE,TRUE,89,-0.41656522086967934,0.004665303768936415,-0.46563208525424715,0.0010114996202139459
40,2023,185,0.9325842696629213,0.7757009345794392,0.7345132743362832,TRUE,TRUE,107,-0.5648834594091958,0.005473145780051151,-0.712778520424504,0.002780649332588456
40,2024,150,0.7383177570093458,0.8777777777777778,0.6694915254237288,TRUE,TRUE,90,-0.3685018934371344,0.004654049022649705,-0.32138934732105395,4.807219015115718e-4
41,2016,41,NA,NA,NA,TRUE,TRUE,30,-0.7896106919373468,0.002741979709350151,-0.8313856414791349,0.0018952620917402593
41,2017,73,0.03333333333333333,9.328358208955224e-4,9.082652134423251e-4,FALSE,FALSE,1072,0.26121560034757346,0.08726088726088727,0.26486792348567234,0.006121789019764594
41,2018,111,0.31156716417910446,0.36108108108108106,0.20084185207456404,FALSE,FALSE,925,0.3171892150504167,0.07172210591610452,0.32609307298629686,0.007626691504297345
41,2019,86,0.3708108108108108,0.3095667870036101,0.2029585798816568,FALSE,FALSE,1108,0.36667387670999624,0.07236154649947753,0.28549619831672507,0.005898050666970971
41,2020,142,0.3185920577617328,0.4363411619283066,0.22570332480818414,FALSE,FALSE,809,0.23436702044081664,0.04859734486694299,0.1531716393137862,0.001140169089437661
41,2021,126,0.4388133498145859,0.4339853300733496,0.27908805031446543,FALSE,FALSE,818,0.31518838932693793,0.044606827353037407,0.23432977421623608,0.0024493806545371317
41,2022,62,0.46577017114914426,0.4635036496350365,0.30262112787926926,FALSE,FALSE,822,0.2767286012001787,0.04308853593332285,0.22766173681561094,0.0022332730612223206
41,2023,91,0.4805352798053528,0.5683453237410072,0.3520499108734403,FALSE,FALSE,695,0.2885165606365365,0.03554987212276215,0.1406214996212284,7.029776101395185e-4
41,2024,46,0.4633093525179856,0.6018691588785047,0.35462555066079293,FALSE,FALSE,535,0.192202765746559,0.027665735856862137,0.23931531186263943,0.0015844670024394002
42,2016,42,NA,NA,NA,TRUE,TRUE,38,0.7825535878824421,0.003473174298510191,0.740778638340654,0.0019059147846476256
42,2017,41,0.7894736842105263,0.8333333333333334,0.6818181818181818,TRUE,TRUE,36,1.6806760473076268,0.0029304029304029304,1.6843283704457257,0.008313441932566603
42,2018,60,0.9722222222222222,0.7608695652173914,0.7446808510638298,TRUE,TRUE,46,0.8921658982288729,0.0035667209428549276,0.9010697561647532,0.002895915984480201
42,2019,105,0.8478260869565217,0.6610169491525424,0.5909090909090909,TRUE,TRUE,59,0.900810497214031,0.003853187042842215,0.8196328188207598,0.0025885631859715124
42,2020,157,0.6440677966101694,0.8444444444444444,0.5757575757575758,TRUE,TRUE,45,0.5821882926713013,0.0027031897639214274,0.500992911544271,6.784841343060165e-4
42,2021,175,0.9777777777777777,0.6285714285714286,0.6197183098591549,TRUE,TRUE,70,0.5310736927947473,0.0038172101646853527,0.4502150776840454,7.73724131976419e-4
42,2022,181,0.8857142857142857,0.7209302325581395,0.6595744680851063,TRUE,TRUE,86,0.6415289056721362,0.004508046338522829,0.5924620412875684,0.001582375072156544
42,2023,204,0.9186046511627907,0.8404255319148937,0.7821782178217822,TRUE,TRUE,94,0.35417025557059406,0.004808184143222506,0.20627519455528595,2.0458561910737495e-4
42,2024,172,0.4787234042553192,0.8823529411764706,0.45,FALSE,FALSE,51,0.8578851175998539,0.0026372944461681663,0.9049976637159343,0.0021599989315284032
43,2016,43,NA,NA,NA,TRUE,TRUE,54,-0.0661065868075792,0.004935563476830271,-0.10788153634936731,5.744218972629489e-5
43,2017,20,0.9444444444444444,0.864406779661017,0.8225806451612904,TRUE,TRUE,59,-0.24198230335393847,0.004802604802604802,-0.2383299802158396,2.7279361731471444e-4
43,2018,40,0.9491525423728814,0.835820895522388,0.8,TRUE,TRUE,67,-0.12668984879161796,0.0051950065906800034,-0.1177859908557378,7.207312987556428e-5
43,2019,31,0.9402985074626866,0.8289473684210527,0.7875,TRUE,TRUE,76,-0.3628620667990819,0.004963427377220481,-0.44403974519235306,9.786454051461094e-4
43,2020,26,0.5526315789473685,0.9545454545454546,0.5384615384615384,TRUE,TRUE,44,0.14166116674450693,0.002643118880278729,0.060465785617476495,9.663536621307119e-6
43,2021,45,0.9772727272727273,0.9347826086956522,0.9148936170212766,TRUE,TRUE,46,-0.9124869288028832,0.002508452393936089,-0.993345543913585,0.0024751787000870814
43,2022,63,1,0.9019607843137255,0.9019607843137255,TRUE,TRUE,51,-0.6381675097656992,0.00267337631703098,-0.687234374150267,0.0012626118014205153
43,2023,72,0.9411764705882353,0.7868852459016393,0.75,TRUE,TRUE,61,-0.8655326757183407,0.003120204603580563,-1.0134277367336488,0.003204561761250447
43,2024,16,1,1,1,TRUE,TRUE,61,-1.040204335779588,0.0031544110042403557,-0.9930917896635076,0.003110978873953934
44,2016,44,NA,NA,NA,TRUE,TRUE,45,0.6256460173343817,0.004112969564025226,0.5838710677925937,0.0014021336323221695
44,2017,5,0.06666666666666667,0.04477611940298507,0.027522935779816515,FALSE,FALSE,67,0.5561958979311514,0.005453805453805454,0.5598482210692503,0.0017093864104603237
44,2018,42,0.9850746268656716,0.8148148148148148,0.8048780487804879,FALSE,FALSE,81,1.2432058917162496,0.00628053035589672,1.2521097496521298,0.009846482502836897
44,2019,62,0.9382716049382716,0.5714285714285714,0.5507246376811594,FALSE,FALSE,133,-0.03639267406695828,0.00868599791013584,-0.11757035246022945,1.20064705748681e-4
44,2020,88,0.6240601503759399,0.8645833333333334,0.5684931506849316,FALSE,FALSE,96,0.3615998049302129,0.005766804829699045,0.2804044238031824,4.5342449241820724e-4
44,2021,75,0.59375,0.9193548387096774,0.5643564356435643,FALSE,FALSE,62,0.6797055206299111,0.003380957574435598,0.5988469055192093,0.0012124709459862488
44,2022,109,0.9354838709677419,0.8923076923076924,0.8405797101449275,FALSE,FALSE,65,0.09931322927311292,0.003407244325627719,0.050246364888545135,8.60226015585959e-6
44,2023,103,0.8307692307692308,0.9473684210526315,0.7941176470588235,FALSE,FALSE,57,0.4112908476511028,0.002915601023017903,0.26339578663579466,2.0227664469549242e-4
44,2024,83,0.9298245614035088,0.9137931034482759,0.8548387096774194,FALSE,FALSE,58,0.024490064860657565,0.002999276036818699,0.071602610976738,1.5377089984682627e-5
45,2016,45,NA,NA,NA,TRUE,TRUE,33,-0.7595059501450853,0.003016177680285166,-0.8012808996868733,0.0019365401377112851
45,2017,43,0.9090909090909091,0.8823529411764706,0.8108108108108109,TRUE,TRUE,34,-0.45166162470649823,0.0027676027676027675,-0.44800930156839935,5.554920118780114e-4
45,2018,100,0.9117647058823529,0.6458333333333334,0.6078431372549019,TRUE,TRUE,48,-0.2694723366916485,0.0037217957664573155,-0.26056847875576833,2.526947927279657e-4
45,2019,55,0.9583333333333334,0.9583333333333334,0.92,TRUE,TRUE,48,-1.0138505572673784,0.003134796238244514,-1.0950282356606496,0.0037588929056240595
45,2020,78,0.8125,0.9512195121951219,0.78,TRUE,TRUE,41,-1.247451365092024,0.002462906229350634,-1.3286467462190545,0.004347773726543985
45,2021,55,0.975609756097561,0.7547169811320755,0.7407407407407407,TRUE,TRUE,53,-0.6316837769764645,0.002890173410404624,-0.7125423920871663,0.0014673891922580954
45,2022,81,0.6226415094339622,1,0.6226415094339622,TRUE,TRUE,33,-0.7590560332919717,0.0017298317345494575,-0.8081228976765394,0.001129688440830381
45,2023,133,0.8484848484848485,0.7567567567567568,0.6666666666666666,TRUE,TRUE,37,-1.057526756763834,0.0018925831202046036,-1.205421817779142,0.0027500023056155976
45,2024,107,1,0.74,0.74,TRUE,TRUE,50,-0.6357869978095355,0.002585582790360947,-0.5886744516934551,8.960016808268435e-4
46,2016,46,NA,NA,NA,TRUE,TRUE,91,0.12495050795434536,0.008317338451695458,0.08317555841255725,5.754079061044747e-5
46,2017,36,0.9560439560439561,0.8130841121495327,0.7837837837837838,TRUE,TRUE,107,0.5281804206096639,0.00870980870980871,0.5318327437477627,0.0024635351406986777
46,2018,65,0.9626168224299065,0.8110236220472441,0.7862595419847328,TRUE,TRUE,127,0.17527274374945287,0.009847251298751648,0.18417660168533304,3.340288142406329e-4
46,2019,61,0.9448818897637795,0.8695652173913043,0.8275862068965517,TRUE,TRUE,138,0.3674670598318857,0.009012539184952978,0.28628938143861454,7.38682221106428e-4
46,2020,76,0.927536231884058,0.8533333333333334,0.8,TRUE,TRUE,150,0.12899340969809897,0.009010632546404758,0.04779802857106853,2.0586155480993727e-5
46,2021,110,0.94,0.9276315789473685,0.8757763975155279,TRUE,TRUE,152,0.05044326139707451,0.008288799214745337,-0.030415353713627337,7.667916278318779e-6
46,2022,143,0.40789473684210525,0.9841269841269841,0.40522875816993464,FALSE,FALSE,63,0.3703445322229036,0.003302406038685328,0.3212776678383358,3.408721712351691e-4
46,2023,194,0.9206349206349206,0.90625,0.8405797101449275,FALSE,FALSE,64,0.011949733123222605,0.0032736572890025577,-0.1359453278920855,6.050089305595627e-5
46,2024,130,0.96875,0.5040650406504065,0.496,FALSE,FALSE,123,0.23651866128708698,0.006360533664287931,0.2836312074031674,5.116837006410364e-4
47,2016,47,NA,NA,NA,TRUE,TRUE,56,-0.383786141870331,0.005118362124120281,-0.4255610914121191,9.26946858727442e-4
47,2017,41,0.017857142857142856,0.027777777777777776,0.01098901098901099,FALSE,FALSE,36,1.6806760473076268,0.0029304029304029304,1.6843283704457257,0.008313441932566603
47,2018,60,0.9722222222222222,0.7608695652173914,0.7446808510638298,FALSE,FALSE,46,0.8921658982288729,0.0035667209428549276,0.9010697561647532,0.002895915984480201
47,2019,105,0.8478260869565217,0.6610169491525424,0.5909090909090909,FALSE,FALSE,59,0.900810497214031,0.003853187042842215,0.8196328188207598,0.0025885631859715124
47,2020,157,0.6440677966101694,0.8444444444444444,0.5757575757575758,FALSE,FALSE,45,0.5821882926713013,0.0027031897639214274,0.500992911544271,6.784841343060165e-4
47,2021,175,0.9777777777777777,0.6285714285714286,0.6197183098591549,FALSE,FALSE,70,0.5310736927947473,0.0038172101646853527,0.4502150776840454,7.73724131976419e-4
47,2022,181,0.8857142857142857,0.7209302325581395,0.6595744680851063,FALSE,FALSE,86,0.6415289056721362,0.004508046338522829,0.5924620412875684,0.001582375072156544
47,2023,204,0.9186046511627907,0.8404255319148937,0.7821782178217822,FALSE,FALSE,94,0.35417025557059406,0.004808184143222506,0.20627519455528595,2.0458561910737495e-4
47,2024,172,0.4787234042553192,0.8823529411764706,0.45,FALSE,FALSE,51,0.8578851175998539,0.0026372944461681663,0.9049976637159343,0.0021599989315284032
48,2016,48,NA,NA,NA,TRUE,TRUE,98,0.005758505866074109,0.008957133717210493,-0.03601644367571401,1.1619052470020675e-5
48,2017,70,0.9489795918367347,0.7560975609756098,0.7265625,TRUE,TRUE,123,0.055929329955224594,0.010012210012210013,0.059581653093323465,3.5543079071711555e-5
48,2018,77,0.8536585365853658,0.875,0.7608695652173914,TRUE,TRUE,120,-0.11440229760480698,0.009304489416143289,-0.10549843966892682,1.0355823003096711e-4
48,2019,71,0.9333333333333333,0.8888888888888888,0.835820895522388,TRUE,TRUE,126,0.18067605247911328,0.008228840125391849,0.0994983740858421,8.146491197501946e-5
48,2020,110,0.9126984126984127,0.9274193548387096,0.8518518518518519,TRUE,TRUE,124,-0.1486762483723812,0.0074487895716946,-0.22987162949941164,3.9360123686193506e-4
48,2021,134,0.8629032258064516,0.8916666666666667,0.781021897810219,TRUE,TRUE,120,-0.2758843308099172,0.006543788853746319,-0.35674294592061906,8.327987531734436e-4
48,2022,136,0.85,0.9107142857142857,0.7846153846153846,TRUE,TRUE,112,-0.12200911377567726,0.005870944068773917,-0.17107597816024506,1.718248631331069e-4
48,2023,195,0.9285714285714286,0.8739495798319328,0.8188976377952756,TRUE,TRUE,119,0.06558911050993996,0.00608695652173913,-0.08230595050536815,4.1234683843604165e-5
48,2024,160,0.8907563025210085,0.954954954954955,0.8548387096774194,TRUE,TRUE,111,0.14181174566496318,0.005739993794601303,0.1889242917810436,2.0487408577782334e-4
49,2016,49,NA,NA,NA,TRUE,TRUE,52,-0.3283214418396134,0.004752764829540262,-0.37009639138140155,6.509925622432912e-4
49,2017,64,0.7884615384615384,0.7454545454545455,0.6212121212121212,TRUE,TRUE,55,-0.25873955931765313,0.004477004477004477,-0.25508723617955426,2.9131643413877117e-4
49,2018,66,0.9636363636363636,0.6625,0.6463414634146342,TRUE,TRUE,80,-0.3281545459552177,0.006202992944095526,-0.31925068801933754,6.322152550256362e-4
49,2019,69,0.4,0.8888888888888888,0.38095238095238093,FALSE,FALSE,36,-0.11954381877269156,0.0023510971786833857,-0.20072149716596274,9.472363501068713e-5
49,2020,71,0.9166666666666666,0.75,0.7021276595744681,FALSE,FALSE,44,-0.17662164424447815,0.002643118880278729,-0.2578170253715086,1.756871038110276e-4
49,2021,113,0.9318181818181818,0.9318181818181818,0.8723404255319149,FALSE,FALSE,44,-0.9829170210831996,0.0023993892463736502,-1.0637756361939015,0.00271519350981724
49,2022,139,0.75,0.9705882352941176,0.7333333333333333,FALSE,FALSE,34,-0.1622628459995631,0.0017822508780206531,-0.21132971038413087,7.959576352127596e-5
49,2023,190,0.9117647058823529,0.3263157894736842,0.3163265306122449,FALSE,FALSE,95,-0.1469705480695076,0.004859335038363171,-0.29486560908481574,4.224984196926414e-4
49,2024,152,0.3894736842105263,1,0.3894736842105263,FALSE,FALSE,37,-0.8140069390238746,0.001913331264867101,-0.7668943929077942,0.0011252817957036055
50,2016,50,NA,NA,NA,TRUE,TRUE,80,0.025314794685664777,0.007311945891600402,-0.016460154856123337,1.9810744750027285e-6
50,2017,77,0.8,0.8,0.6666666666666666,TRUE,TRUE,80,-0.159375956891921,0.006512006512006512,-0.15572363375382212,1.5791518182821018e-4
50,2018,80,0.5375,0.9347826086956522,0.5180722891566265,TRUE,TRUE,46,-0.10217535271193834,0.0035667209428549276,-0.09327149477605817,3.102894471093831e-5
50,2019,72,0.9347826086956522,0.86,0.8113207547169812,TRUE,TRUE,50,-0.26113969093266576,0.0032654127481713687,-0.3423173693259369,3.826449234006985e-4
50,2020,105,0.88,0.9361702127659575,0.8301886792452831,TRUE,TRUE,47,-0.21068419362163007,0.002823331531206824,-0.2918795747486605,2.4053002038244533e-4
50,2021,130,0.9361702127659575,0.8979591836734694,0.8461538461538461,TRUE,TRUE,49,-0.3661328097672736,0.002672047115279747,-0.44699142487797544,5.338785779151323e-4
50,2022,134,0.8979591836734694,0.9361702127659575,0.8461538461538461,TRUE,TRUE,47,-0.10587627717516834,0.002463699743146197,-0.15494314155973613,5.914696883528962e-5
50,2023,189,0.9787234042553191,0.8846153846153846,0.8679245283018868,TRUE,TRUE,52,-0.26695431535847025,0.002659846547314578,-0.4148493763737784,4.5775960429877586e-4
50,2024,123,0.8653846153846154,0.9782608695652174,0.8490566037735849,TRUE,TRUE,46,-0.02203581881731479,0.0023787361671320714,0.025076727298765637,1.4958498082928047e-6
51,2016,51,NA,NA,NA,TRUE,TRUE,88,0.07648337094511311,0.008043140480760443,0.034708421403324995,9.68936636827981e-6
51,2017,63,0.8863636363636364,0.78,0.7090909090909091,TRUE,TRUE,100,-0.23476993468388255,0.00814000814000814,-0.23111761154578367,4.348013867857367e-4
51,2018,72,0.91,0.7777777777777778,0.7222222222222222,TRUE,TRUE,117,-0.05265345357274496,0.009071877180739707,-0.043749595636864785,1.7363818938631765e-5
51,2019,70,0.905982905982906,0.8412698412698413,0.7737226277372263,TRUE,TRUE,126,0.4812624523131685,0.008228840125391849,0.40008477391989733,0.0013171725520271325
51,2020,103,0.9206349206349206,0.8467153284671532,0.7891156462585034,TRUE,TRUE,137,0.14028258787879608,0.008229711059049679,0.05908720675176564,2.8732373775241676e-5
51,2021,128,0.9416058394160584,0.8958333333333334,0.8486842105263158,TRUE,TRUE,144,-0.4914289277150566,0.007852546624495582,-0.5722875428257584,0.002571811351346405
51,2022,140,0.8819444444444444,0.927007299270073,0.8246753246753247,TRUE,TRUE,137,0.030364770389870756,0.007181422655553808,-0.018702093994697033,2.511834135909637e-6
51,2023,202,0.8613138686131386,0.8872180451127819,0.7763157894736842,TRUE,TRUE,133,-0.40421866697668063,0.00680306905370844,-0.5521137279919888,0.002073776605051108
51,2024,163,0.8721804511278195,0.8656716417910447,0.7682119205298014,TRUE,TRUE,134,-0.2111668244136003,0.0069293618781673385,-0.16405427829751987,1.8649550287074636e-4
52,2016,52,NA,NA,NA,TRUE,TRUE,103,0.18246189443827937,0.009414130335435518,0.14068694489649125,1.8633215390035293e-4
52,2017,78,0.5339805825242718,0.8333333333333334,0.4824561403508772,TRUE,FALSE,66,0.28335018509459703,0.005372405372405372,0.2870025082326959,4.425273929428306e-4
52,2018,84,0.8484848484848485,0.8484848484848485,0.7368421052631579,TRUE,FALSE,66,0.5462820935987578,0.005117469178878809,0.555185951534638,0.001577364898160333
52,2019,74,0.9242424242424242,0.8472222222222222,0.7922077922077922,TRUE,FALSE,72,1.0696974774102614,0.004702194357366771,0.9885197990169903,0.004594849810573311
52,2020,112,0.5277777777777778,0.95,0.5135135135135135,TRUE,FALSE,40,0.6781390839419084,0.0024028353457079352,0.596943702814878,8.562306345415686e-4
52,2021,135,0.85,0.918918918918919,0.7906976744186046,TRUE,FALSE,37,0.8912752742241619,0.002017668229905115,0.8104166591134601,0.0013251543772842742
52,2022,137,0.8918918918918919,0.44594594594594594,0.4230769230769231,TRUE,FALSE,74,0.5260194054159366,0.0038790166168684802,0.4769525410313688,8.824131547583312e-4
52,2023,196,0.8513513513513513,0.9130434782608695,0.7875,TRUE,FALSE,69,1.0721627835241576,0.0035294117647058825,0.9242677225088495,0.0030150734924883375
52,2024,161,0.9130434782608695,0.9,0.8289473684210527,TRUE,FALSE,70,0.5079212127467551,0.0036198159065053263,0.5550337588628355,0.0011151294416908973
53,2016,53,NA,NA,NA,TRUE,TRUE,56,-0.2500058889809334,0.005118362124120281,-0.2917808385227215,4.357571732771465e-4
53,2017,42,0.875,0.6805555555555556,0.620253164556962,TRUE,TRUE,72,0.2358926621984136,0.005860805860805861,0.23954498533651247,3.363035897428277e-4
53,2018,49,0.8888888888888888,0.6881720430107527,0.6336633663366337,TRUE,TRUE,93,0.07383908134935202,0.007210979297511049,0.08274293928523219,4.936920540785025e-5
53,2019,108,0.8279569892473119,0.8555555555555555,0.7264150943396226,TRUE,TRUE,90,0.2037860003745694,0.005877742946708464,0.12260832198129822,8.835893780801154e-5
53,2020,67,0.8777777777777778,0.8586956521739131,0.7669902912621359,TRUE,TRUE,92,0.26028055538511,0.005526521295128251,0.17908517425807957,1.7724382572188976e-4
53,2021,111,0.9239130434782609,0.8854166666666666,0.8252427184466019,TRUE,TRUE,96,0.3090912192752433,0.005235031082997056,0.22823260416454144,2.7269340571261385e-4
53,2022,34,0.9375,0.5732484076433121,0.5521472392638037,TRUE,TRUE,157,-0.5793093854259982,0.008229805524977723,-0.628376249810566,0.0032495939444451725
53,2023,46,0.8089171974522293,0.9407407407407408,0.7696969696969697,TRUE,TRUE,135,0.005212925889238578,0.00690537084398977,-0.14268213512606953,1.4058086329197367e-4
53,2024,42,0.5777777777777777,0.6782608695652174,0.45348837209302323,TRUE,FALSE,115,0.3315671118305456,0.0059468404178301786,0.37867965794662606,8.527667072290813e-4
54,2016,54,NA,NA,NA,TRUE,TRUE,50,-0.32150596245666996,0.004569966182250251,-0.3632809119984581,6.031122430419131e-4
54,2017,61,0.84,0.75,0.65625,TRUE,TRUE,56,-0.16634953502626967,0.004558404558404558,-0.1626972118881708,1.2066271341850413e-4
54,2018,78,0.8392857142857143,0.7704918032786885,0.6714285714285714,TRUE,TRUE,61,-0.37198581172524176,0.004729782119872838,-0.3630819537893616,6.235201066308061e-4
54,2019,109,0.9508196721311475,0.6666666666666666,0.6444444444444445,TRUE,TRUE,87,-0.29713558889539066,0.005681818181818182,-0.3783132672886618,8.131870920830823e-4
54,2020,117,0.896551724137931,0.8387096774193549,0.7647058823529411,TRUE,TRUE,93,-0.7789053301298308,0.00558659217877095,-0.8601007112568612,0.0041328113603606624
54,2021,87,0.5161290322580645,0.9795918367346939,0.5106382978723404,TRUE,TRUE,49,0.00917931086290802,0.002672047115279747,-0.07167930424779383,1.372877141536383e-5
54,2022,125,1,0.5051546391752577,0.5051546391752577,TRUE,TRUE,97,-0.8070405211452475,0.005084656916705981,-0.8561073855298152,0.003726646012957671
54,2023,127,0.8865979381443299,0.9247311827956989,0.8269230769230769,TRUE,TRUE,93,-0.33820219479307967,0.0047570332480818414,-0.4860972558083878,0.0011240419649981282
54,2024,87,0.5053763440860215,1,0.5053763440860215,TRUE,TRUE,47,1.1245707629740815,0.0024304478229392906,1.171683309090162,0.0033366203076648144
55,2016,55,NA,NA,NA,TRUE,TRUE,69,-0.3007337620219753,0.006306553331505347,-0.34250871156376345,7.398357560824223e-4
55,2017,60,0.9710144927536232,0.5234375,0.5153846153846153,TRUE,TRUE,128,-0.5304679901836684,0.01041921041921042,-0.5268156670455696,0.0028916929281007377
55,2018,79,0.671875,0.8958333333333334,0.6231884057971014,TRUE,TRUE,96,-0.703164210165455,0.007443591532914631,-0.6942603522295748,0.0035877920385424204
55,2019,121,0.96875,0.62,0.6078431372549019,TRUE,TRUE,150,-0.5116460186975075,0.009796238244514107,-0.5928236970907786,0.0034427893400507375
55,2020,118,0.7133333333333334,0.9385964912280702,0.6815286624203821,TRUE,TRUE,114,-0.5360452874220288,0.006848080735267616,-0.6172406685490592,0.0026090231808639044
55,2021,93,0.8859649122807017,0.8938053097345132,0.8015873015873016,TRUE,TRUE,113,-0.18972986718407,0.006162067837277784,-0.27058848229477184,4.511750639555268e-4
55,2022,115,0.8849557522123894,1,0.8849557522123894,TRUE,TRUE,100,-0.2538896949543492,0.005241914347119568,-0.302956559338917,4.8111693057857494e-4
55,2023,82,0.4,0.975609756097561,0.39603960396039606,FALSE,FALSE,41,-0.44495292744363374,0.0020971867007672632,-0.5928479884589418,7.370955618522944e-4
55,2024,92,1,0.23563218390804597,0.23563218390804597,FALSE,FALSE,174,-0.6371365221738221,0.008997828110456097,-0.5900239760577417,0.0031323985347088456
56,2016,56,NA,NA,NA,TRUE,TRUE,77,-0.7436547036207917,0.007037747920665387,-0.7854296531625797,0.004341584862916182
56,2017,38,0.8571428571428571,0.9565217391304348,0.825,TRUE,TRUE,69,-1.2155072878755337,0.005616605616605617,-1.2118549647374348,0.008248504634396019
56,2018,63,0.9420289855072463,0.9154929577464789,0.8666666666666667,TRUE,TRUE,71,-0.9744643123401091,0.005505156237884779,-0.9655604544042289,0.005132495647728957
56,2019,88,0.9577464788732394,0.9315068493150684,0.8947368421052632,TRUE,TRUE,73,-0.762515953685311,0.0047675026123301985,-0.8436936320785822,0.003393598678887562
56,2020,74,0.9041095890410958,0.8918918918918919,0.8148148148148148,TRUE,TRUE,74,-1.394748686369544,0.00444524538955968,-1.4759440674965745,0.00968357096702088
56,2021,50,0.9594594594594594,0.9342105263157895,0.8987341772151899,TRUE,TRUE,76,-1.3483777851097647,0.004144399607372669,-1.4292364002204665,0.008465834238540297
56,2022,80,0.9605263157894737,0.9605263157894737,0.9240506329113924,TRUE,TRUE,76,-1.1773779770841355,0.003983854903810872,-1.2264448414687033,0.005992382876581991
56,2023,128,0.9342105263157895,0.9594594594594594,0.8987341772151899,TRUE,TRUE,74,-0.6799710964598427,0.0037851662404092073,-0.8278661574751508,0.0025942105231333843
56,2024,101,0.972972972972973,0.96,0.935064935064935,TRUE,TRUE,75,-1.1079303967779064,0.003878374185541421,-1.060817850661826,0.004364468322536365
57,2016,57,NA,NA,NA,TRUE,TRUE,92,0.411960726956302,0.008408737775340463,0.37018577741451386,0.001152312485293748
57,2017,66,0.8260869565217391,0.8539325842696629,0.7238095238095238,TRUE,TRUE,89,0.38022932633786294,0.007244607244607244,0.3838816494759618,0.001067602421781871
57,2018,92,0.43820224719101125,0.6190476190476191,0.34513274336283184,FALSE,FALSE,63,0.18888208163257933,0.004884856943475227,0.1977859395684595,1.9109207622948233e-4
57,2019,128,0.8888888888888888,0.7088607594936709,0.6511627906976745,FALSE,FALSE,79,0.35790356365232023,0.005159352142110763,0.27672588525904906,3.950888212003623e-4
57,2020,115,0.9620253164556962,0.7037037037037037,0.6846846846846847,FALSE,FALSE,108,0.5101397707603358,0.006487655433411426,0.42894438963330533,0.0011936850636734546
57,2021,117,0.6759259259259259,0.8690476190476191,0.6134453781512605,FALSE,FALSE,84,0.7218608826916681,0.004580652197622424,0.6410022675809663,0.0018821162717685151
57,2022,146,0.9761904761904762,0.9213483146067416,0.9010989010989011,FALSE,FALSE,89,0.5606668811556499,0.004665303768936415,0.5116000167710821,0.0012210713092863272
57,2023,151,0.9438202247191011,0.9545454545454546,0.9032258064516129,FALSE,FALSE,88,0.8477712265617555,0.004501278772378516,0.6998761655464474,0.002204846288736565
